"CALC_PRICE_OBJECT_LOG";"TABLE";"EC_SALE";"";"";"TABLE";"ALLOC_JOB_LOG";"";"CLASS_NAME = 'CALC_PRICE_OBJECT_LOG'";
"CALC_PROCESS_DETAIL_LOG";"TABLE";"EC_PROD";"";"";"TABLE";"CALC_PROCESS_DETAIL_LOG";"";"";
"CALC_PROCESS_ELEMENT";"OBJECT";"EC_FRMW";"VERSIONED";"";"TABLE";"CALC_PROCESS_ELEMENT";"CALC_PROCESS_ELM_VERSION";"";
"CALC_PROCESS_LOG";"TABLE";"EC_PROD";"";"";"TABLE";"CALC_PROCESS_LOG";"";"";
"CALC_PROCESS_META";"TABLE";"EC_FRMW";"";"";"TABLE";"V_CALC_PROCESS_META";"";"";
"CALC_PROCESS_TRANSITION";"OBJECT";"EC_FRMW";"VERSIONED";"";"TABLE";"CALC_PROCESS_TRANSITION";"CALC_PROC_TRAN_VERSION";"";
"CALC_PROC_ELM_ITERATION";"DATA";"EC_FRMW";"EVENT";"CALC_PROCESS_ELEMENT";"TABLE";"CALC_PROC_ELM_ITERATION";"";"";
"CALC_PROD_FCST_LOG";"TABLE";"EC_PROD";"";"";"TABLE";"ALLOC_JOB_LOG";"";"CLASS_NAME = 'CALC_PROD_FCST_LOG'";
"CALC_REFERENCE";"TABLE";"EC_PROD";"";"";"TABLE";"CALC_REFERENCE";"";"";
"CALC_REF_ROY";"TABLE";"EC_REVN";"";"";"TABLE";"CALC_REFERENCE";"";"";
"CALC_REF_TIN";"TABLE";"EC_REVN";"";"";"TABLE";"CALC_REFERENCE";"";"";
"CALC_REVN_LOG";"TABLE";"EC_REVN";"";"";"TABLE";"ALLOC_JOB_LOG";"";"CLASS_NAME like '%REVN_%'";
"CALC_REVN_ROY_LOG";"TABLE";"EC_REVN";"";"";"TABLE";"ALLOC_JOB_LOG";"";"CLASS_NAME like '%REVN_%'";
"CALC_REVN_TI_LOG";"TABLE";"EC_REVN";"";"";"TABLE";"ALLOC_JOB_LOG";"";"CLASS_NAME like '%REVN_%'";
"CALC_RULE";"OBJECT";"EC_PROD";"VERSIONED";"";"TABLE";"CALC_RULE";"CALC_RULE_VERSION";"";
"CALC_SALE_CNTR_BATCH_LOG";"TABLE";"EC_SALE";"";"";"TABLE";"CALC_BATCH_LOG";"";"CLASS_NAME = 'CALC_SALE_CNTR_BATCH_LOG'";
"CALC_SALE_CNTR_LOG";"TABLE";"EC_SALE";"";"";"TABLE";"ALLOC_JOB_LOG";"";"CLASS_NAME = 'CALC_SALE_CNTR_LOG'";
"CALC_SALE_FCST_LOG";"TABLE";"EC_SALE";"";"";"TABLE";"ALLOC_JOB_LOG";"";"CLASS_NAME = 'CALC_SALE_FCST_LOG'";
"CALC_SALE_LOG";"TABLE";"EC_SALE";"";"";"TABLE";"ALLOC_JOB_LOG";"";"CLASS_NAME = 'CALC_SALE_LOG'";
"CALC_SET";"DATA";"EC_FRMW";"EVENT";"CALCULATION";"TABLE";"CALC_SET";"";"";
"CALC_SET_ALL";"DATA";"EC_FRMW";"EVENT";"CALCULATION";"TABLE";"V_CALC_SET_ALL";"";"";
"CALC_SET_COMBINATION";"DATA";"EC_FRMW";"EVENT";"CALCULATION";"TABLE";"CALC_SET_COMBINATION";"";"";
"CALC_SET_CONDITION";"DATA";"EC_FRMW";"EVENT";"CALCULATION";"TABLE";"CALC_SET_CONDITION";"";"";
"CALC_SET_EQUATION";"DATA";"EC_FRMW";"EVENT";"CALCULATION";"TABLE";"CALC_SET_EQUATION";"";"";
"CALC_SET_INHERITED";"DATA";"EC_FRMW";"EVENT";"CALCULATION";"TABLE";"V_CALC_SET_INHERITED";"";"";
"CALC_SIMPLE_OBJECT_TYPE";"DATA";"EC_FRMW";"NONE";"CALC_CONTEXT";"TABLE";"CALC_OBJECT_TYPE";"";"CALC_OBJ_TYPE_CATEGORY IN ('SIMPLE')";
"CALC_STATIC_PARAMETER";"DATA";"EC_FRMW";"NONE";"CALCULATION";"TABLE";"CALC_PARAMETER";"";"";
"CALC_SUB_DAY_DISP_LOG";"TABLE";"EC_TRAN";"";"";"TABLE";"ALLOC_JOB_LOG";"";"CLASS_NAME = 'CALC_SUB_DAY_DISP_LOG'";
"CALC_SUB_DAY_PROD_LOG";"TABLE";"EC_PROD";"";"";"TABLE";"ALLOC_JOB_LOG";"";"CLASS_NAME='CALC_SUB_DAY_PROD_LOG'";
"CALC_TRAN_CP_FCST_LOG";"TABLE";"EC_TRAN";"";"";"TABLE";"ALLOC_JOB_LOG";"";"CLASS_NAME = 'CALC_TRAN_CP_FCST_LOG'";
"CALC_TRAN_CP_LOG";"TABLE";"EC_TRAN";"";"";"TABLE";"ALLOC_JOB_LOG";"";"CLASS_NAME = 'CALC_TRAN_CP_LOG'";
"CALC_TRAN_GD_LOG";"TABLE";"EC_TRAN";"";"";"TABLE";"ALLOC_JOB_LOG";"";"CLASS_NAME = 'CALC_TRAN_GD_LOG'";
"CALC_TRAN_METER_LOG";"TABLE";"EC_TRAN";"";"";"TABLE";"ALLOC_JOB_LOG";"";"CLASS_NAME = 'CALC_TRAN_METER_LOG'";
