"ALLOC_NODE";"DESCRIPTION";-100;"/EC";"APPLICATION";"Allocation Node";
"ALLOC_NODE";"LABEL";-100;"/EC";"APPLICATION";"Allocation Node";
"ALLOC_PRICE_OBJECT";"DESCRIPTION";-100;"/EC";"APPLICATION";"Allocation Price Object";
"ALLOC_PRICE_OBJECT";"LABEL";-100;"/EC";"APPLICATION";"Allocation Price Object";
"ALLOC_REVN_STREAM";"DESCRIPTION";-100;"/EC";"APPLICATION";"Allocation Stream";
"ALLOC_REVN_STREAM";"LABEL";-100;"/EC";"APPLICATION";"Allocation Revenue Stream";
"ALLOC_STREAM";"DESCRIPTION";-100;"/EC";"APPLICATION";"Allocation Stream";
"ALLOC_STREAM";"LABEL";-100;"/EC";"APPLICATION";"Allocation Stream";
"ANALYSIS_ITEM";"DESCRIPTION";-100;"/EC";"APPLICATION";"Analysis Item";
"ANALYSIS_ITEM";"JOURNAL_RULE_DB_SYNTAX";-100;"/EC";"VIEWLAYER";"TRUE";
"ANALYSIS_ITEM";"LABEL";-100;"/EC";"APPLICATION";"Analysis Item";
"APPROVED_WELL_TESTS";"LABEL";-100;"/EC";"APPLICATION";"Approved Well Tests";
"AREA";"DESCRIPTION";-100;"/EC";"APPLICATION";"Area";
"AREA";"JOURNAL_RULE_DB_SYNTAX";-100;"/EC";"VIEWLAYER";"TRUE";
"AREA";"LABEL";-100;"/EC";"APPLICATION";"Area";
"AREA_CODE";"JOURNAL_RULE_DB_SYNTAX";-100;"/EC";"VIEWLAYER";"TRUE";
"AREA_CODE";"LABEL";-100;"/EC";"APPLICATION";"Area Code";
"ASSET_CALC_ATTRIBUTE";"DESCRIPTION";-100;"/EC";"APPLICATION";"Asset Calculation Attributes";
"ASSET_CALC_ATTRIBUTE";"JOURNAL_RULE_DB_SYNTAX";-100;"/EC";"VIEWLAYER";"TRUE";
"ASSET_CALC_ATTRIBUTE";"LABEL";-100;"/EC";"APPLICATION";"Asset Calculation Attributes";
"ASSET_CALC_ATTRIBUTE";"LOCK_IND";-100;"/EC";"VIEWLAYER";"N";
"ASSET_CALC_ATTRIBUTE";"LOCK_RULE";-100;"/EC";"VIEWLAYER";"N";
"AUDIT_LOGIN";"DESCRIPTION";-100;"/EC";"APPLICATION";"Audit Login";
"AUDIT_LOGIN";"JOURNAL_RULE_DB_SYNTAX";-100;"/EC";"VIEWLAYER";"FALSE";
"AUDIT_LOGIN";"LABEL";-100;"/EC";"APPLICATION";"Audit Login";
"BALANCE";"JOURNAL_RULE_DB_SYNTAX";-100;"/EC";"VIEWLAYER";"NOT Nvl(:new.LAST_UPDATED_BY,'XX') = 'SYSTEM' ";
"BALANCE";"LABEL";-100;"/EC";"APPLICATION";"Balance";
"BALANCE_SETUP";"DESCRIPTION";-100;"/EC";"APPLICATION";"Stream Category Setup";
"BALANCE_SETUP";"JOURNAL_RULE_DB_SYNTAX";-100;"/EC";"VIEWLAYER";"TRUE";
"BALANCE_SETUP";"LABEL";-100;"/EC";"APPLICATION";"Stream Category Setup";
"BANK";"JOURNAL_RULE_DB_SYNTAX";-100;"/EC";"VIEWLAYER";"NOT Nvl(:new.LAST_UPDATED_BY,'XX') = 'SYSTEM' ";
"BANK";"LABEL";-100;"/EC";"APPLICATION";"Bank";
"BANK_ACCOUNT";"DESCRIPTION";-100;"/EC";"APPLICATION";"Bank Account";
"BANK_ACCOUNT";"JOURNAL_RULE_DB_SYNTAX";-100;"/EC";"VIEWLAYER";"NOT Nvl(:new.LAST_UPDATED_BY,'XX') = 'SYSTEM' ";
"BANK_ACCOUNT";"LABEL";-100;"/EC";"APPLICATION";"Bank Account";
"BERTH";"DESCRIPTION";-100;"/EC";"APPLICATION";"Berth used for loading/unloading a product/to a carrier";
"BERTH";"JOURNAL_RULE_DB_SYNTAX";-100;"/EC";"VIEWLAYER";"TRUE";
"BERTH";"LABEL";-100;"/EC";"APPLICATION";"Berth";
"BF_COMPONENT";"JOURNAL_RULE_DB_SYNTAX";-100;"/EC";"VIEWLAYER";"TRUE";
"BF_COMPONENT";"LABEL";-100;"/EC";"APPLICATION";"BF Component";
"BF_COMPONENT_ACTION";"JOURNAL_RULE_DB_SYNTAX";-100;"/EC";"VIEWLAYER";"TRUE";
"BF_COMPONENT_ACTION";"LABEL";-100;"/EC";"APPLICATION";"BF Component Action";
"BF_PROFILE";"DESCRIPTION";-100;"/EC";"APPLICATION";"Business Function Profile";
"BF_PROFILE";"JOURNAL_RULE_DB_SYNTAX";-100;"/EC";"VIEWLAYER";"TRUE";
"BF_PROFILE";"LABEL";-100;"/EC";"APPLICATION";"Business Function Profile";
"BF_PROFILE_SETUP";"DESCRIPTION";-100;"/EC";"APPLICATION";"Business Function profile Setup";
"BF_PROFILE_SETUP";"JOURNAL_RULE_DB_SYNTAX";-100;"/EC";"VIEWLAYER";"TRUE";
"BF_PROFILE_SETUP";"LABEL";-100;"/EC";"APPLICATION";"Business Function profile Setup";
"BUSINESS_ACTION";"DESCRIPTION";-100;"/EC";"APPLICATION";"This is the logical a logical business action definition";
"BUSINESS_ACTION";"JOURNAL_RULE_DB_SYNTAX";-100;"/EC";"VIEWLAYER";"TRUE";
"BUSINESS_ACTION";"LABEL";-100;"/EC";"APPLICATION";"Business Action";
"BUSINESS_FUNCTION";"DESCRIPTION";-100;"/EC";"APPLICATION";"Used in BF - Business Function Profiles";
"BUSINESS_FUNCTION";"JOURNAL_RULE_DB_SYNTAX";-100;"/EC";"VIEWLAYER";"TRUE";
"BUSINESS_FUNCTION";"LABEL";-100;"/EC";"APPLICATION";"Used in BF - Business Function Profiles";
"BUSINESS_UNIT";"DESCRIPTION";-100;"/EC";"APPLICATION";"Business Unit";
