"CARGO_INFO_LIGHT";"UPDATING";"AFTER";"100";"DESCRIPTION";"-100";"APPLICATION";"Set Record Status";
"CARGO_INFO_LIGHT";"UPDATING";"AFTER";"400";"DESCRIPTION";"-100";"APPLICATION";"Validate cargo status";
"CARGO_NOM_DETAIL";"UPDATING";"AFTER";"100";"DESCRIPTION";"-100";"APPLICATION";"Will do post validation and instantiation when cargo status changes";
"CARGO_PROTEST";"INSERTING";"AFTER";"100";"DESCRIPTION";"-100";"APPLICATION";"Populate protest items in cargo protest list";
"CARGO_STATUS";"UPDATING";"AFTER";"100";"DESCRIPTION";"-100";"APPLICATION";"Will do post validation and instantiation when cargo status changes";
"CARGO_STOR_BATCH";"DELETING";"BEFORE";"200";"DESCRIPTION";"-100";"APPLICATION";"Delete measuremnt items";
"CARGO_STOR_BATCH";"INSERTING";"AFTER";"100";"DESCRIPTION";"-100";"APPLICATION";"Instansiates measurment items for storage";
"CARGO_STR_BTH_ULD";"DELETING";"BEFORE";"200";"DESCRIPTION";"-100";"APPLICATION";"Delete measurement items";
"CARGO_STR_BTH_ULD";"INSERTING";"AFTER";"100";"DESCRIPTION";"-100";"APPLICATION";"Instansiates measurment items for storage";
"CARRIER_INSPECTION";"INSERTING OR UPDATING";"BEFORE";"100";"DESCRIPTION";"-100";"APPLICATION";"Specific validation that throws an error when Carrier is not assigned to Cargo beforehand.";
"CARRIER_INSPECTION";"INSERTING OR UPDATING";"BEFORE";"100";"DISABLED_IND";"-100";"VIEWLAYER";"N";
"CARRIER_TANK";"DELETING";"BEFORE";"200";"DESCRIPTION";"-100";"APPLICATION";"Delete records in Carrier Cooldown Tables";
"CARRIER_TANK";"DELETING";"BEFORE";"200";"DISABLED_IND";"-100";"VIEWLAYER";"N";
"CARRIER_TANK";"INSERTING";"AFTER";"100";"DESCRIPTION";"-100";"APPLICATION";"Initiate cooldown table for the specified vessel tank";
"CARRIER_TANK";"INSERTING";"AFTER";"100";"DISABLED_IND";"-100";"VIEWLAYER";"N";
"CHEM_TANK_PRODUCT";"INSERTING";"BEFORE";"100";"DISABLED_IND";"-100";"VIEWLAYER";"N";
"CHEM_TANK_PRODUCT";"UPDATING";"BEFORE";"110";"DISABLED_IND";"-100";"VIEWLAYER";"N";
"CHILLER";"UPDATING";"AFTER";"3000";"DESCRIPTION";"-100";"APPLICATION";"Update EQPM_EVENT_STATUS whenever DATA_CLASS_X field changes";
"CHILLER";"UPDATING";"AFTER";"3000";"DISABLED_IND";"-100";"VIEWLAYER";"N";
"CHOKE_MODEL_LIP";"INSERTING";"AFTER";"100";"DESCRIPTION";"-100";"APPLICATION";"Insert Choke Model Lip Year records";
"CHOKE_MODEL_LIP";"INSERTING";"AFTER";"100";"DISABLED_IND";"-100";"VIEWLAYER";"N";
"CHOKE_MODEL_MPP";"INSERTING";"BEFORE";"100";"DESCRIPTION";"-100";"APPLICATION";"set default class name";
"CHOKE_MODEL_MPP";"INSERTING";"BEFORE";"100";"DISABLED_IND";"-100";"VIEWLAYER";"N";
"CLASS_ATTR_PRES_CONFIG";"INSERTING OR UPDATING";"BEFORE";"100";"DESCRIPTION";"-100";"APPLICATION";"Check that viewhidden can only be set to true";
"CNTR_CAPACITY_DAY_TRANS";"INSERTING";"BEFORE";"100";"DESCRIPTION";"-100";"APPLICATION";"Set the Transaction Seq number on insert";
"CNTR_CAPACITY_DAY_TRANS";"INSERTING";"BEFORE";"200";"DESCRIPTION";"-100";"APPLICATION";"Set default transaction type when it is null";
"CNTR_CAPACITY_DAY_TRANS";"INSERTING";"BEFORE";"300";"DESCRIPTION";"-100";"APPLICATION";"Set default Request Status when it is null";
"CNTR_DAY_INV_CNTR_SWAP";"INSERTING";"AFTER";"200";"DESCRIPTION";"-100";"APPLICATION";"Update Contract Inventory";
"CNTR_DAY_INV_CNTR_SWAP";"INSERTING";"AFTER";"200";"DISABLED_IND";"-100";"VIEWLAYER";"Y";
"CNTR_DAY_INV_CNTR_SWAP";"INSERTING";"BEFORE";"100";"DESCRIPTION";"-100";"APPLICATION";"set the default status";
"CNTR_DAY_INV_CNTR_SWAP";"INSERTING";"BEFORE";"100";"DISABLED_IND";"-100";"VIEWLAYER";"Y";
"CNTR_DAY_INV_LOC_SWAP";"INSERTING";"AFTER";"300";"DISABLED_IND";"-100";"VIEWLAYER";"Y";
"CNTR_DAY_INV_LOC_SWAP";"INSERTING";"BEFORE";"200";"DISABLED_IND";"-100";"VIEWLAYER";"Y";
"CNTR_DAY_INV_SWAP";"INSERTING";"AFTER";"200";"DISABLED_IND";"-100";"VIEWLAYER";"Y";
"CNTR_DAY_INV_SWAP";"INSERTING";"BEFORE";"100";"DISABLED_IND";"-100";"VIEWLAYER";"Y";
"CNTR_DAY_LOC_INVENTORY";"INSERTING";"BEFORE";"100";"DESCRIPTION";"-100";"APPLICATION";"Set the default Status";
"CNTR_DAY_LOC_INVENTORY";"INSERTING";"BEFORE";"100";"DISABLED_IND";"-100";"VIEWLAYER";"Y";
"CNTR_DAY_LOC_INV_TRANS";"DELETING";"AFTER";"300";"DESCRIPTION";"-100";"APPLICATION";"Updating deleted Debit Inventory Quantity";
"CNTR_DAY_LOC_INV_TRANS";"DELETING";"AFTER";"300";"DISABLED_IND";"-100";"VIEWLAYER";"Y";
"CNTR_DAY_LOC_INV_TRANS";"DELETING";"AFTER";"400";"DESCRIPTION";"-100";"APPLICATION";"Updating deleted Credit Inventory";
"CNTR_DAY_LOC_INV_TRANS";"DELETING";"AFTER";"400";"DISABLED_IND";"-100";"VIEWLAYER";"Y";
"CNTR_DAY_LOC_INV_TRANS";"INSERTING";"BEFORE";"500";"DESCRIPTION";"-100";"APPLICATION";"The trigger prevents inserting transaction type Operation Imbalance more than once in a day Inventory.";
"CNTR_DAY_LOC_INV_TRANS";"INSERTING";"BEFORE";"500";"DISABLED_IND";"-100";"VIEWLAYER";"N";
"CNTR_DAY_LOC_INV_TRANS";"INSERTING OR UPDATING";"AFTER";"100";"DESCRIPTION";"-100";"APPLICATION";"Update Inventory Quantity";
"CNTR_DAY_LOC_INV_TRANS";"INSERTING OR UPDATING";"AFTER";"100";"DISABLED_IND";"-100";"VIEWLAYER";"Y";
"CNTR_DAY_LOC_INV_TRANS";"INSERTING OR UPDATING";"AFTER";"200";"DESCRIPTION";"-100";"APPLICATION";"Update Credit Inventory Quantity";
"CNTR_DAY_LOC_INV_TRANS";"INSERTING OR UPDATING";"AFTER";"200";"DISABLED_IND";"-100";"VIEWLAYER";"Y";
"CNTR_INV_DAY_OPER_MATRIX";"UPDATING";"BEFORE";"100";"DESCRIPTION";"-100";"APPLICATION";"Preventing negative transactions";
"CNTR_INV_DAY_OPER_MATRIX";"UPDATING";"BEFORE";"100";"DISABLED_IND";"-100";"VIEWLAYER";"N";
"CNTR_LIFT_ACC_CONN";"INSERTING";"BEFORE";"100";"DISABLED_IND";"-100";"VIEWLAYER";"Y";
"CNTR_LIFT_ACC_CONN";"UPDATING";"AFTER";"200";"DISABLED_IND";"-100";"VIEWLAYER";"Y";
"CNTR_LOC_INVENTORY_ATTR";"INSERTING";"BEFORE";"100";"DESCRIPTION";"-100";"APPLICATION";"Set the Inventory Type";
"CNTR_LOC_INVENTORY_ATTR";"INSERTING";"BEFORE";"100";"DISABLED_IND";"-100";"VIEWLAYER";"N";
"CNTR_PRICE_SUB_DAY_LIST";"INSERTING";"AFTER";"200";"DESCRIPTION";"-100";"APPLICATION";"Creating a row for each price concept element";
"CNTR_PRICE_SUB_DAY_LIST";"INSERTING";"AFTER";"200";"DISABLED_IND";"-100";"VIEWLAYER";"Y";
"CNTR_TEMPLATE_ATTRIBUTE";"DELETING";"BEFORE";"100";"DESCRIPTION";"-100";"APPLICATION";"Validates deletion of an attribute";
"CNTR_TEMPLATE_ATTRIBUTE";"UPDATING OR INSERTING";"BEFORE";"200";"DESCRIPTION";"-100";"APPLICATION";"Prompt error message for time span is not equal to DAY";
"CO2_REMOVAL_UNIT";"UPDATING";"AFTER";"3000";"DESCRIPTION";"-100";"APPLICATION";"Update EQPM_EVENT_STATUS whenever DATA_CLASS_X field changes";
"CO2_REMOVAL_UNIT";"UPDATING";"AFTER";"3000";"DISABLED_IND";"-100";"VIEWLAYER";"N";
"COLLECTION_POINT_CONN_1";"DELETING";"BEFORE";"500";"DISABLED_IND";"-100";"VIEWLAYER";"N";
"COLLECTION_POINT_CONN_1";"UPDATING";"AFTER";"700";"DISABLED_IND";"-100";"VIEWLAYER";"N";
"COLLECTION_POINT_CONN_1";"UPDATING";"BEFORE";"600";"DISABLED_IND";"-100";"VIEWLAYER";"N";
"COLLECTION_POINT_CONN_2";"INSERTING";"BEFORE";"100";"DESCRIPTION";"-100";"APPLICATION";"Setting parent group type ";
"COLLECTION_POINT_CONN_2";"INSERTING";"BEFORE";"100";"DISABLED_IND";"-100";"VIEWLAYER";"N";
"COLLECTION_POINT_CONN_2";"INSERTING OR UPDATING";"BEFORE";"200";"DISABLED_IND";"-100";"VIEWLAYER";"N";
"COLLECTION_POINT_CONN_2";"INSERTING OR UPDATING";"BEFORE";"300";"DISABLED_IND";"-100";"VIEWLAYER";"N";
"COMPANY_DOC_SET";"DELETING";"BEFORE";"100";"DESCRIPTION";"-100";"APPLICATION";"delete instructions for this doc set";
"COMPANY_DOC_SET";"INSERTING";"AFTER";"100";"DESCRIPTION";"-100";"APPLICATION";"inserts into instruction for this doc set";
"COMPANY_DOC_TEMPLATE";"DELETING";"BEFORE";"100";"DESCRIPTION";"-100";"APPLICATION";"deletes child records";
"COMPANY_DOC_TEMPLATE";"INSERTING OR UPDATING";"AFTER";"100";"DESCRIPTION";"-100";"APPLICATION";"Inserting child record";
"COMPANY_RECEIVER_TEMP";"DELETING";"BEFORE";"100";"DESCRIPTION";"-100";"APPLICATION";"Deleting child record";
"COMPANY_RECEIVER_TEMP";"INSERTING";"AFTER";"100";"DESCRIPTION";"-100";"APPLICATION";"Inserting child record";
"COMPRESSOR";"UPDATING";"AFTER";"3000";"DESCRIPTION";"-100";"APPLICATION";"Update EQPM_EVENT_STATUS whenever DATA_CLASS_X field changes";
"COMPRESSOR";"UPDATING";"AFTER";"3000";"DISABLED_IND";"-100";"VIEWLAYER";"N";
"CONDENSATE_SURGE_DRUM";"UPDATING";"AFTER";"3000";"DESCRIPTION";"-100";"APPLICATION";"Update EQPM_EVENT_STATUS whenever DATA_CLASS_X field changes";
"CONDENSATE_SURGE_DRUM";"UPDATING";"AFTER";"3000";"DISABLED_IND";"-100";"VIEWLAYER";"N";
"CONST_STD_CV_IDEAL_MASS";"INSERTING";"BEFORE";"1200";"DESCRIPTION";"-100";"APPLICATION";"set method";
"CONST_STD_CV_IDEAL_MASS";"INSERTING";"BEFORE";"1200";"DISABLED_IND";"-100";"VIEWLAYER";"N";
"CONST_STD_CV_IDEAL_MOL";"INSERTING";"BEFORE";"1200";"DESCRIPTION";"-100";"APPLICATION";"set method";
"CONST_STD_CV_IDEAL_MOL";"INSERTING";"BEFORE";"1200";"DISABLED_IND";"-100";"VIEWLAYER";"N";
"CONTRACT_ATTRIBUTE";"INSERTING OR UPDATING";"BEFORE";"100";"DESCRIPTION";"-100";"APPLICATION";"Validates daytime of contract attributes against the daytime of contract";
"CONTRACT_PARTIES";"DELETING";"AFTER";"100";"DESCRIPTION";"-100";"APPLICATION";"Update previous split with new end date";
